>NC_011165	Pseudomonas phage LBL3
YP_006988387.1	2
YP_006988393.1	2
YP_006988399.1	1
YP_006988406.1	1
YP_006988413.1	1
YP_006988450.1	4
YP_006988454.1	2
YP_006988469.1	8
YP_006988471.1	4
YP_006988489.1	1
YP_006988682.1	2
>NC_019933	Xanthomonas phage CP1
YP_007238076.1	4
YP_007238082.1	1
YP_007238087.1	1
YP_007238093.1	1
YP_007238110.1	1
YP_007238116.1	3
>NC_006953	Listonella phage phiHSIC
YP_224236.1	1
YP_224270.1	2
YP_224274.1	1
>NC_005135	Aeromonas virus 44RR2
NP_932362.1	5
NP_932363.1	29
NP_932427.1	1
NP_932448.1	1
NP_932493.1	1
NP_932553.1	1
NP_932561.1	3
NP_932585.1	1
NP_932588.1	1
NP_932589.1	3
>NC_022753	Mycobacterium phage Fredward
YP_008767072.1	1
YP_008767120.1	1
YP_008767125.1	1
YP_008767148.1	1
>NC_017826	Equid alphaherpesvirus 8
YP_006273041.1	6
>NC_021320	Halovirus HRTV-5
YP_008058489.1	1
>NC_019542	Pectobacterium phage PP1
YP_007010667.1	1
>NC_023613	Invertebrate iridovirus 25
YP_009010577.1	10
YP_009010598.1	1
YP_009010638.1	2
YP_009010644.1	1
YP_009010646.1	3
YP_009010666.1	4
YP_009010684.1	3
>NC_020859	Synechococcus phage S-RIM2 R1_1999
YP_007675549.1	1
YP_007675561.1	1
YP_007675563.1	6
YP_007675572.1	3
YP_007675580.1	1
YP_007675582.1	4
YP_007675589.1	1
YP_007675592.1	1
YP_007675597.1	1
YP_007675625.1	1
YP_007675628.1	1
YP_007675632.1	1
YP_007675638.1	1
YP_007675642.1	1
YP_007675647.1	2
YP_007675671.1	1
>NC_019530	Salmonella phage Sh19
YP_007007993.1	2
YP_007008045.1	1
>NC_021865	Paenibacillus phage phiIBB_Pl23
YP_008320340.1	1
YP_008320344.1	1
YP_008320350.1	2
>NC_004313	Salmonella phage ST64B
NP_700375.1	2
NP_700377.1	3
NP_700386.1	1
NP_700391.1	1
NP_700393.1	1
NP_700418.1	1
NP_700425.1	3
NP_700429.1	1
>NC_024123	Pseudomonas phage KPP25
YP_009030542.1	3
YP_009030553.1	1
YP_009030567.1	1
YP_009030597.1	2
YP_009030610.1	1
YP_009030614.1	1
>NC_016659	Cyanophage NATL2A-133
YP_005087514.1	2
YP_005087523.1	1
YP_005087528.1	1
YP_005087540.1	1
YP_005087549.1	1
YP_005087572.1	1
>NC_021556	Mycobacterium phage Leo
YP_008129787.1	4
>NC_017973	Mycobacterium phage SWU1
YP_006382955.1	1
YP_006382988.1	1
>NC_024786	Escherichia phage vB_EcoP_PhAPEC5
YP_009055531.1	1
YP_009055554.1	1
>NC_006998	Vaccinia virus
YP_232925.1	1
YP_232955.1	11
>NC_014036	Klebsiella phage KP15
YP_003579899.1	1
YP_003579921.1	1
YP_003579930.1	2
YP_003579981.1	1
YP_003579991.1	1
YP_003579999.1	5
YP_003580002.1	1
YP_003580019.1	1
YP_003580054.1	1
YP_003580088.1	1
>NC_009899	Paramecium bursaria Chlorella virus AR158
YP_001498186.1	4
YP_001498214.1	30
YP_001498237.1	13
YP_001498286.1	15
YP_001498367.1	2
YP_001498381.1	2
YP_001498425.1	4
YP_001498494.1	1
YP_001498560.1	1
YP_001498574.1	4
YP_001498640.1	3
YP_001498660.1	1
YP_001498671.1	1
YP_001498744.1	1
YP_001498748.1	2
YP_001498788.1	6
YP_001498810.1	5
YP_001498829.1	4
YP_001498840.1	2
YP_001498866.1	15
YP_001498869.1	50
>NC_021529	Vibrio phage nt-1
YP_008125457.1	3
YP_008125458.1	1
YP_009046840.1	4
YP_008125487.1	9
YP_008125178.1	1
YP_008125180.1	2
YP_009046849.1	3
YP_008125221.1	7
YP_008125242.1	1
YP_008125243.2	2
YP_008125321.1	1
>NC_021852	Lactococcus phage P680
YP_008318082.1	1
YP_008318087.1	1
>NC_006557	Bacillus phage BCJA1c
YP_164392.1	1
YP_164394.1	1
YP_164437.1	5
>NC_009237	Burkholderia virus phiE255
YP_001111235.1	6
YP_001111236.1	1
YP_001111237.1	1
>NC_001901	Escherichia virus N15
NP_046916.1	1
NP_046954.1	1
>NC_019935	Pseudomonas phage KPP12
YP_007238156.1	4
YP_007238157.1	1
YP_007238158.1	2
YP_007238159.1	1
YP_007238160.1	1
YP_007238161.1	1
YP_007238162.1	2
YP_007238163.1	1
YP_007238164.1	1
YP_007238165.1	1
YP_007238166.1	1
YP_007238167.1	1
YP_007238168.1	1
YP_007238169.1	1
YP_007238170.1	1
YP_007238171.1	2
YP_007238172.1	3
YP_007238173.1	2
YP_007238174.1	1
YP_007238175.1	1
YP_007238176.1	1
YP_007238177.1	1
YP_007238178.1	1
YP_007238179.1	1
YP_007238180.1	1
YP_007238181.1	1
YP_007238182.1	1
YP_007238183.1	1
YP_007238184.1	2
YP_007238185.1	1
YP_007238186.1	2
YP_007238187.1	2
YP_007238188.1	1
YP_007238189.1	1
YP_007238190.1	1
YP_007238191.1	1
YP_007238192.1	1
YP_007238193.1	1
YP_007238194.1	1
YP_007238195.1	2
YP_007238196.1	1
YP_007238197.1	1
YP_007238198.1	4
YP_007238199.1	1
YP_007238200.1	3
YP_007238201.1	1
YP_007238202.1	2
YP_007238203.1	1
YP_007238204.1	1
YP_007238205.1	2
YP_007238206.1	1
YP_007238207.1	5
YP_007238208.1	1
YP_007238209.1	10
YP_007238210.1	1
YP_007238211.1	2
YP_007238212.1	1
YP_007238213.1	2
YP_007238214.1	1
YP_007238215.1	1
YP_007238216.1	1
YP_007238217.1	1
YP_007238218.1	1
YP_007238219.1	1
YP_007238220.1	1
YP_007238221.1	1
YP_007238222.1	1
YP_007238223.1	2
YP_007238224.1	1
YP_007238225.1	1
YP_007238226.1	1
YP_007238227.1	1
YP_007238228.1	1
YP_007238229.1	1
YP_007238230.1	1
YP_007238231.1	1
YP_007238232.1	1
YP_007238234.1	1
YP_007238235.1	1
YP_007238236.1	1
YP_007238237.1	3
YP_007238238.1	1
YP_007238239.1	1
YP_007238240.1	1
YP_007238241.1	1
>NC_010356	Glossina pallidipes salivary gland hypertrophy virus
YP_001687055.1	3
YP_001687056.1	5
>NC_012418	Pseudomonas phage phikF77
YP_002727866.1	1
>NC_022091	Pseudomonas phage MPK7
YP_008431356.1	1
>NC_017978	Clostridium phage PhiS63
YP_006383519.1	8
>NC_014567	Saimiriine alphaherpesvirus 1
YP_003933838.1	5
YP_003933845.1	1
>NC_031001	Gordonia phage Terapin
YP_009277806.1	14
YP_009277812.1	1
>NC_016653	Rhodococcus phage RER2
YP_005087162.1	2
YP_005087163.1	1
YP_005087192.1	2
>NC_017983	Salisaeta icosahedral phage 1
YP_006383695.1	10
YP_006383696.1	7
YP_006383722.1	1
>NC_020862	Sulfitobacter phage phiCB2047-B
YP_008998708.1	1
YP_007675835.1	2
>NC_021538	Mycobacterium phage Job42
YP_008126651.1	1
YP_008126659.1	2
>NC_028925	Escherichia phage vB_EcoM_VR25
YP_009209853.1	1
YP_009209926.1	1
YP_009209971.1	1
YP_009210007.1	1
YP_009210020.1	3
>NC_001741	Chlamydia virus Chp1
NP_044320.1	1
>NC_002661	Staphylococcus phage Slt
NP_075501.1	1
NP_075503.1	2
>NC_007024	Xanthomonas phage Xp15
YP_239275.1	2
YP_239291.1	1
YP_239310.1	1
>NC_010391	Salmonella phage Fels-1
YP_001700560.1	3
YP_001700566.1	2
YP_001700574.1	1
YP_001700582.1	1
>NC_001350	Saimiriine gammaherpesvirus 2
NP_040203.1	3
NP_040204.1	1
NP_040211.1	1
NP_040248.1	1
NP_040272.1	2
NP_040277.1	1
>NC_010807	Salmonella phage phiSG-JL2
YP_001949750.1	1
YP_001949761.1	1
YP_001949764.1	5
YP_001949765.1	4
YP_001949769.1	4
YP_001949784.1	1
YP_001949785.1	1
YP_001949789.1	1
YP_001949795.1	1
>NC_019489	Lactobacillus phage Sha1
YP_007003583.1	1
>NC_021246	Mythimna separata entomopoxvirus 'L'
YP_008003543.1	2
>NC_026922	Lambdina fiscellaria nucleopolyhedrovirus
YP_009133212.1	9
YP_009133243.1	1
YP_009133285.1	1
>NC_019923	Pseudomonas phage AF
YP_007237177.1	2
YP_007237190.1	5
YP_007237191.1	1
YP_007237195.1	1
YP_007237200.1	1
YP_007237213.1	1
YP_007237216.1	1
YP_007237227.1	2
YP_007237239.1	1
>NC_011267	Mycobacterium phage Solon
YP_002223945.1	1
YP_002223991.1	1
YP_002224003.1	1
>NC_023727	Mycobacterium phage Vista
YP_009016791.1	1
YP_009016811.1	1
>NC_023700	Pseudomonas phage PA1phi
YP_009013324.1	1
YP_009013330.1	1
YP_009013357.1	1
>NC_018853	Streptomyce phage TG1
YP_006907179.1	3
YP_006907188.1	1
YP_006907206.1	1
>NC_014649	Acanthamoeba polyphaga mimivirus
YP_003986587.1	1
YP_003986619.1	6
YP_003986627.1	1
YP_003986633.1	8
YP_003986656.1	8
YP_003986690.1	1
YP_003986703.1	1
YP_003986717.1	8
YP_003986741.1	1
YP_003986748.1	6
YP_003986752.1	31
YP_003986758.1	3
YP_003986792.1	11
YP_003986816.1	8
YP_003986863.1	1
YP_003986871.1	5
YP_003986897.1	34
YP_003986923.1	1
YP_003986941.1	6
YP_003986942.1	1
YP_003986965.1	7
YP_003986982.1	1
YP_003986983.1	7
YP_003986988.1	4
YP_003987010.1	2
YP_003987013.1	9
YP_003987031.1	2
YP_003987045.1	1
YP_003987055.1	7
YP_003987070.1	1
YP_003987087.1	1
YP_003987134.1	1
YP_003987136.1	15
YP_003987159.1	5
YP_003987220.1	2
YP_003987293.1	1
YP_003987350.1	4
YP_003987358.1	5
YP_003987364.1	4
YP_003987365.1	8
YP_003987466.1	2
YP_003987386.1	1
YP_003987412.1	3
YP_003987426.1	1
YP_003987467.1	1
YP_003987440.1	1
>NC_004778	Choristoneura fumiferana multiple nucleopolyhedrovirus
NP_848354.1	1
>NC_024140	Pseudomonas phage vB_PaeP_C2-10_Ab09
YP_009031843.1	1
YP_009031853.1	5
>NC_010576	Lactococcus phage 1706
YP_001828658.1	1
>NC_008515	Enterobacteria phage RB32
YP_803153.1	1
YP_803167.1	1
YP_803181.1	1
YP_803198.1	9
>NC_009333	Human gammaherpesvirus 8
YP_001129355.1	1
YP_001129359.1	3
YP_001129361.1	6
YP_001129398.1	3
>NC_023735	Rhodococcus phage ReqiPepy6
YP_009017639.1	1
>NC_022335	Propionibacterium phage PHL067M10
YP_008531627.1	1
>NC_015584	Mycobacterium phage Faith1
YP_004539014.1	2
>NC_007902	Sodalis phage phiSG1
YP_516184.1	1
YP_516189.1	8
YP_516203.1	1
YP_516210.1	20
YP_516217.1	2
>NC_016563	Bacillus phage W.Ph.
YP_004957259.1	2
YP_004957264.1	1
YP_004957271.1	1
>NC_024137	Bacillus phage Bcp1
YP_009031310.1	3
YP_009031323.1	8
YP_009031326.1	5
YP_009031330.1	7
YP_009031408.1	1
YP_009031421.1	1
YP_009031492.1	14
YP_009031502.1	1
>NC_022981	Mycobacterium phage HufflyPuff
YP_008858736.1	1
YP_008858755.1	1
YP_008858813.1	1
YP_008858830.1	1
YP_008858831.1	1
YP_008858832.1	6
YP_008858842.1	1
YP_008858844.1	15
>NC_022070	Mycobacterium phage Wheeler
YP_008410831.1	1
YP_008410845.1	1
YP_008410850.1	4
>NC_024369	Vibrio phage X29
YP_009043940.1	5
YP_009043879.2	1
YP_009091832.1	1
YP_009043911.1	2
YP_009043907.1	3
YP_009043880.1	11
>NC_003216	Listeria phage A118
NP_463515.1	1
>NC_024360	Listeria phage LMSP-25
YP_009043065.1	1
YP_009043141.1	1
YP_009043145.1	6
>NC_022764	Bacillus phage Page
YP_008770509.1	1
YP_008770526.1	9
YP_008770531.1	1
YP_008770556.1	1
>NC_022776	Streptococcus phage TP-778L
YP_008772079.1	1
>NC_023572	Mycobacterium phage MichelleMyBell
YP_009006635.1	5
YP_009006649.1	1
>NC_019711	Enterobacteria phage HK629
YP_007111798.1	1
YP_007111803.1	1
YP_007111825.1	6
YP_007111833.1	1
YP_007111836.1	2
>NC_020864	Micromonas pusilla virus 12T
YP_007676078.1	1
YP_007676098.1	8
YP_007676115.1	4
YP_007676140.1	6
YP_007676142.1	1
YP_007676145.1	4
YP_007676167.1	20
YP_007676170.1	1
YP_007676172.1	1
YP_007676190.1	1
YP_007676201.1	1
YP_007676239.1	1
YP_007676280.1	1
YP_007676289.1	10
YP_007676312.1	32
YP_007676316.1	18
YP_007676319.1	4
>NC_025439	Idiomarinaceae phage 1N2-2
YP_009100909.1	2
YP_009100917.1	1
YP_009100947.1	3
YP_009100949.1	2
YP_009100952.1	2
YP_009100954.1	3
YP_009100955.1	1
YP_009100958.1	1
YP_009100959.1	1
YP_009100962.1	2
>NC_018840	Propionibacterium phage P100_1
YP_006906530.1	1
>NC_007341	Tomato chlorosis virus
YP_293699.1	5
>NC_007050	Staphylococcus phage 85
YP_239759.1	7
YP_239777.1	1
>NC_023555	Edwardsiella phage eiAU-183
YP_009004663.1	2
YP_009004687.1	1
YP_009004691.1	1
>NC_003444	Enterobacteria phage SfV
NP_599034.1	2
NP_599035.1	2
NP_599036.1	1
NP_599056.1	17
NP_599058.1	2
NP_599074.1	4
NP_599075.1	1
NP_599085.1	1
>NC_016073	Salmonella phage SFP10
YP_004895185.1	2
YP_004895248.1	1
YP_004895288.1	1
>NC_028987	Acinetobacter phage vB_AbaM_IME200
YP_009216493.1	1
>NC_020104	Acanthamoeba polyphaga moumouvirus
YP_007354131.1	8
YP_007354196.1	1
YP_007354212.1	1
YP_007354228.1	6
YP_007354235.1	5
YP_007354247.1	1
YP_007354251.1	7
YP_007354261.1	7
YP_007354262.1	4
YP_007354266.1	1
YP_007354268.1	3
YP_007354277.1	7
YP_007354282.1	1
YP_007354303.1	3
YP_007354307.1	9
YP_007354308.1	1
YP_007354328.1	8
YP_007354371.1	3
YP_007354398.1	16
YP_007354399.1	23
YP_007354428.1	5
YP_007354433.1	4
YP_007354435.1	3
YP_007354438.1	2
YP_007354443.1	1
YP_007354453.1	5
YP_007354486.1	10
YP_007354508.1	1
YP_007354513.1	15
YP_007354522.1	3
YP_007354529.1	2
YP_007354542.1	8
YP_007354550.1	1
YP_007354600.1	18
YP_007354613.1	1
YP_007354615.1	18
YP_007354650.1	4
YP_007354717.1	1
YP_007354729.1	12
YP_007354741.1	5
YP_007354754.1	7
YP_007354848.1	1
>NC_015281	Synechococcus phage S-ShM2
YP_004322693.1	3
YP_004322710.1	3
YP_004322758.1	1
YP_004322772.1	1
YP_004322782.1	1
YP_004322786.1	2
YP_004322791.1	1
YP_004322802.1	1
YP_004322810.1	1
YP_004322837.1	1
YP_004322840.1	1
YP_004322871.1	1
YP_004322892.1	1
>NC_003225	White spot syndrome virus
YP_009220493.1	2
YP_009220529.1	11
>NC_015296	Salmonella phage ViI
YP_004327453.1	1
>NC_023576	Citrobacter phage CR44b
YP_009007141.1	1
YP_009007150.1	1
YP_009007154.1	1
YP_009007155.1	1
YP_009007160.1	1
YP_009007171.1	1
YP_009007182.1	2
YP_009007190.1	2
>NC_006966	Deerpox virus W-848-83
YP_227500.1	1
>NC_019401	Cronobacter phage vB_CsaM_GAP32
YP_006987128.1	1
YP_006987204.1	2
YP_006987206.1	7
YP_006987223.1	1
YP_006987226.1	12
YP_006987235.1	1
YP_006987236.1	1
YP_006987291.1	9
YP_006987322.1	9
YP_006987331.1	1
YP_006987334.1	45
YP_006987337.1	1
YP_006987350.1	1
YP_006987355.1	1
YP_006987413.1	3
YP_006987414.1	2
YP_006987424.1	2
YP_006987459.1	1
YP_006987497.1	2
YP_006987605.1	1
>NC_011183	Feldmannia species virus
YP_002154709.1	1
YP_002154716.1	1
YP_002154718.1	16
YP_002154763.1	12
>NC_004831	Enterobacteria phage SP6
NP_853581.1	1
>NC_021306	Mycobacterium phage Dumbo
YP_008051652.1	1
YP_008051706.1	1
YP_008051724.1	4
YP_008051725.1	1
YP_008051726.1	6
YP_008051736.1	1
YP_008051738.1	15
>NC_029311	Leporid alphaherpesvirus 4
YP_009230132.1	4
YP_009230170.1	1
>NC_022341	Propionibacterium phage PHL113M01
YP_008531899.1	1
>NC_002628	Methanothermobacter phage psiM100
NP_071802.1	7
NP_071818.1	2
>NC_004615	Staphylococcus phage 11
NP_803260.1	1
NP_803269.1	1
>NC_016416	Grapevine leafroll-associated virus 4
YP_004935371.1	1
>NC_019917	Burkholderia virus Bcepmigl
YP_007236759.1	10
YP_007236767.1	1
YP_007236793.1	1
YP_007236806.1	1
YP_007236807.1	1
YP_007236808.1	1
>NC_022768	Salmonella phage Maynard
YP_008770912.1	1
YP_008770925.1	1
YP_008770952.1	1
YP_008771015.1	2
>NC_022340	Propionibacterium phage PHL114L00
YP_008531853.1	1
>NC_006146	Macacine gammaherpesvirus 4
YP_067975.1	2
>NC_002747	Lactococcus phage TP901-1
NP_112664.1	2
NP_112674.1	1
NP_112708.1	2
NP_112710.1	1
>NC_020480	Bacillus virus Finn
YP_007517651.1	1
YP_007517660.1	21
YP_007517690.1	1
>NC_017971	Pseudomonas phage tf
YP_006382498.1	1
YP_006382524.1	8
YP_006382527.1	12
YP_006382528.1	1
>NC_014792	Escherichia phage vB_EcoM_VR7
YP_004063686.1	1
YP_004063687.1	1
YP_004063795.1	1
YP_004063865.1	1
YP_004063910.1	1
YP_004063960.1	3
>NC_022085	Mycobacterium phage Goku
YP_008430525.1	1
YP_008430595.1	1
YP_008430614.1	3
YP_008430615.1	1
YP_008430616.1	6
YP_008430627.1	1
YP_008430629.1	15
>NC_020879	Aeromonas phage Aes012
YP_007677726.1	5
YP_007677752.1	1
YP_007677787.1	1
YP_007677808.1	2
YP_007677918.1	2
YP_007677942.1	1
>NC_011614	Staphylococcus phage Ipla88
YP_002332489.1	1
YP_002332494.1	3
YP_002332511.1	1
>NC_015157	Vibrio phage ICP1
YP_004250996.1	2
YP_004251070.1	1
YP_004251072.1	1
YP_004251171.1	1
>NC_011344	Staphylococcus phage phi2958PVL
YP_002267988.1	1
YP_002267999.1	3
YP_002268001.1	1
YP_002268007.1	2
YP_002268017.1	1
>NC_001499	Abelson murine leukemia virus
NP_057866.1	3
>NC_002666	Lactococcus phage bIL285
NP_076586.1	1
NP_076615.1	1
NP_076626.1	1
>NC_011289	Mycobacterium phage Ramsey
YP_002241850.1	1
YP_002241852.1	5
YP_002241853.1	2
YP_002241856.1	4
>NC_011045	Enterobacteria phage 13a
YP_002003944.1	1
YP_002003949.1	1
YP_002003952.1	2
YP_002003953.1	2
YP_002003958.1	3
YP_002003973.1	1
YP_002003974.1	1
YP_002003984.1	2
YP_002003987.1	1
>NC_002169	Spodoptera exigua multiple nucleopolyhedrovirus
NP_037808.1	1
>NC_021791	Cellulophaga phage phi12:1
YP_008240985.1	1
YP_008241003.1	1
YP_008241026.1	1
>NC_019931	Helicobacter phage KHP40
YP_007237986.1	2
>NC_020840	Tetraselmis viridis virus S20
YP_007673261.1	1
YP_007673290.1	1
YP_007673310.1	1
>NC_025436	Shewanella sp. phage 1/4
YP_009100334.1	1
YP_009100402.1	7
YP_009100493.1	1
>NC_007066	Staphylococcus virus G1
YP_240923.1	2
YP_241012.1	1
YP_241074.1	1
>NC_023694	Rhodococcus phage ReqiPoco6
YP_009012607.1	1
>NC_011048	Bacillus virus phi29
YP_002004544.1	2
>NC_022984	Mycobacterium phage Jovo
YP_008859030.1	3
YP_008859032.1	1
YP_008859073.1	1
YP_008859078.1	1
>NC_022972	Arthrobacter phage vB_ArS-ArV2
YP_008857886.1	8
YP_008857892.1	5
YP_008857932.1	4
>NC_020868	Vibrio phage VBP32
YP_007676495.1	2
YP_007676557.1	2
YP_007676575.1	3
>NC_023714	Mycobacterium phage LinStu
YP_009014696.1	1
YP_009014702.1	1
YP_009014723.1	1
YP_009014768.1	15
YP_009014770.1	1
YP_009014818.1	7
>NC_004746	Lactococcus phage P335 sensu lato
NP_839905.1	1
>NC_001900	Mycobacterium phage D29
NP_046828.1	1
NP_046860.1	3
NP_046870.1	1
NP_046873.1	1
NP_046877.1	1
NP_046882.1	1
>NC_021782	Salmonella phage FSL SP-076
YP_008240162.1	12
>NC_007409	Acidianus two-tailed virus
YP_319884.1	2
>NC_001447	Acholeplasma virus L2
NP_040813.1	1
>NC_016569	Nocardia phage NBR1
YP_004957680.1	1
>NC_018174	Cucurbit chlorotic yellows virus
YP_006522427.1	14
>NC_025457	Acinetobacter phage vB_AbaP_Acibel007
YP_009103262.1	1
>NC_022328	Mycobacterium phage Adawi
YP_008530884.1	1
>NC_001844	Equid alphaherpesvirus 4
NP_045278.1	6
>NC_023719	Bacillus virus G
YP_009015313.1	3
YP_009015333.1	1
YP_009015381.1	14
YP_009015393.1	1
YP_009015423.1	12
YP_009015428.1	7
YP_009015438.1	1
YP_009015442.1	1
YP_009015465.1	1
YP_009015486.1	4
YP_009015539.1	4
YP_009015542.1	3
YP_009015546.1	3
YP_009015548.1	148
YP_009015552.1	1
YP_009015555.1	33
YP_009015557.1	25
YP_009015560.1	8
YP_009015561.1	26
YP_009015565.1	2
YP_009015583.1	1
YP_009015602.1	31
YP_009015612.1	21
YP_009015632.1	5
YP_009015642.1	2
YP_009015647.1	17
YP_009015653.1	61
YP_009015667.1	1
YP_009015678.1	1
YP_009015681.1	1
YP_009015710.1	14
YP_009015825.1	4
YP_009015874.1	3
YP_009015886.1	2
YP_009015888.1	1
YP_009015982.1	3
>NC_005948	Vibrio phage Vf33
YP_031684.1	1
YP_031685.1	1
>NC_022977	Mycobacterium phage Artemis2UCLA
YP_008858439.1	1
YP_008858482.1	1
YP_008858495.1	1
YP_008858514.1	5
>NC_004584	Streptococcus phage 315.1
NP_795382.1	16
>NC_024209	Mycobacterium phage Hawkeye
YP_009035904.1	1
YP_009035970.1	7
YP_009035973.1	1
>NC_021327	Halovirus HCTV-5
YP_008059084.1	1
YP_008059087.1	1
YP_008059110.1	1
YP_008059117.1	1
YP_008059135.1	4
YP_008059184.1	1
>NC_022325	Mycobacterium phage Dylan
YP_008530571.1	2
YP_008530659.1	8
>NC_005083	Vibrio phage KVP40
NP_899249.1	1
NP_899269.1	8
NP_899291.1	1
NP_899293.1	1
NP_899367.1	1
NP_899369.1	1
NP_899371.1	8
NP_899510.1	1
NP_899524.1	1
NP_899528.1	1
NP_899539.1	8
NP_899602.1	1
NP_899604.1	2
>NC_028935	Escherichia phage SUSP2
YP_009210979.1	1
YP_009211024.1	2
YP_009211036.1	1
>NC_019924	Clostridium phage phi8074-B1
YP_007237242.1	1
YP_007237254.1	2
YP_007237267.1	1
>NC_011270	Mycobacterium phage Spud
YP_002224357.1	1
YP_002224384.1	1
YP_002224424.1	13
YP_002224426.1	1
YP_002224475.1	7
>NC_000866	Enterobacteria phage T4
NP_049828.1	1
NP_049845.1	1
NP_049859.1	1
NP_049875.1	9
>NC_000924	Enterobacteria phage 933W
NP_049482.1	4
NP_049484.1	1
NP_049488.1	1
NP_049495.1	1
>NC_019932	Erwinia phage ENT90
YP_007238012.1	1
YP_007238013.1	1
YP_007238014.1	1
YP_007238028.1	1
YP_007238029.1	1
YP_007238032.1	1
YP_007238033.1	4
YP_007238050.1	1
YP_007238067.1	6
>NC_019524	Enterobacter phage Enc34
YP_007007038.1	1
>NC_004333	Burkholderia virus Bcep781
YP_022739.1	1
NP_705636.1	3
NP_705640.2	1
NP_705643.1	1
NP_705653.1	1
NP_705675.1	1
NP_705681.1	2
NP_705686.1	2
>NC_021773	Staphylococcus phage JS01
YP_008239491.2	7
>NC_013650	Mycobacterium phage ET08
YP_003347776.1	1
YP_003347803.1	1
YP_003347847.1	15
YP_003347849.1	1
YP_003347898.1	7
>NC_005832	Ambystoma tigrinum virus
YP_003777.1	4
YP_003814.1	2
YP_003815.1	6
YP_003839.1	3
>NC_026014	Enterobacteria phage P88
YP_009113044.1	1
YP_009113062.1	7
YP_009113074.1	1
YP_009113078.1	1
YP_009113081.1	1
YP_009113082.1	3
YP_009113086.1	9
>NC_005261	Bovine alphaherpesvirus 5
YP_003662494.1	1
YP_003662524.1	6
>NC_001416	Escherichia virus Lambda
NP_040604.1	1
NP_040608.1	1
NP_040631.1	1
NP_040635.1	1
>NC_021901	Invertebrate iridovirus 22
YP_008357340.1	10
YP_008357358.1	1
YP_008357395.1	2
YP_008357402.1	5
YP_008357423.1	4
YP_008357439.1	4
>NC_006548	Pseudomonas phage B3
YP_164071.1	1
YP_164085.1	2
>NC_005856	Escherichia virus P1
YP_006476.1	1
YP_006485.1	11
YP_006499.1	7
YP_006502.1	2
YP_006537.1	3
YP_006543.1	21
YP_006576.1	3
>NC_023575	Pseudomonas phage vB_PaeP_Tr60_Ab31
YP_009007069.1	4
YP_009007078.1	4
YP_009007083.1	1
YP_009007085.1	8
YP_009007086.1	3
YP_009007103.1	10
YP_009007104.1	4
YP_009007117.1	1
YP_009007131.1	1
>NC_013288	Ostreococcus tauri virus 1
YP_003212836.1	14
YP_003212838.1	17
YP_003212854.1	10
YP_003212860.1	2
YP_003212861.1	1
YP_003212866.1	4
YP_003212879.1	3
YP_003212883.1	2
YP_003212915.1	1
YP_003212926.1	1
YP_003212947.1	1
YP_003212949.1	1
YP_003212956.1	19
YP_003212971.1	1
YP_003212977.1	2
YP_003212991.1	6
YP_003213007.1	1
YP_003213022.1	1
YP_003213035.1	11
>NC_020845	Prochlorococcus phage MED4-213
YP_007673748.1	1
YP_007673752.1	2
YP_007673754.1	1
YP_007673755.1	2
YP_007673757.1	6
YP_007673779.1	1
YP_007673781.1	1
YP_007673820.1	4
YP_007673833.1	5
YP_007673863.1	1
YP_007673870.1	2
YP_007673910.1	2
YP_007673911.1	15
YP_007673913.1	1
YP_007673930.1	2
YP_007673933.1	1
YP_007673960.1	1
>NC_023608	Salmonella phage vB_SenS-Ent2
YP_009009929.1	1
>NC_010325	Pseudomonas phage LUZ24
YP_001671913.1	1
YP_001671935.1	10
YP_001671938.1	8
YP_001671939.1	1
>NC_001875	Orgyia pseudotsugata multiple nucleopolyhedrovirus
NP_046203.1	1
>NC_008198	Mycobacterium phage PBI1
YP_655204.1	1
YP_655259.1	7
YP_655261.1	1
>NC_001421	Salmonella virus PRD1
NP_040700.1	5
>NC_016765	Pseudomonas phage PMG1
YP_005098205.1	4
YP_005098207.1	2
YP_005098208.1	3
YP_005098231.1	10
YP_005098238.1	1
YP_005098257.1	1
YP_005098278.1	13
>NC_018857	Bacillus phage BPS13
YP_006907569.1	1
YP_006907577.1	1
YP_006907582.1	2
YP_006907753.1	1
>NC_002641	Meleagrid alphaherpesvirus 1
NP_073295.1	1
NP_073375.1	1
>NC_024785	Acinetobacter phage YMC-13-01-C62
YP_009055432.1	4
YP_009055443.1	15
YP_009055463.1	7
YP_009055504.1	1
>NC_011055	Mycobacterium phage Porky
YP_002014348.1	1
YP_002014401.1	1
YP_002014419.1	3
YP_002014420.1	1
YP_002014421.1	6
YP_002014431.1	1
YP_002014433.1	15
>NC_021800	Cellulophaga phage phi46:1
YP_008241810.1	2
YP_008241822.1	1
>NC_022062	Mycobacterium phage Trouble
YP_008409786.1	1
YP_008409796.1	1
YP_008409800.1	4
>NC_006938	Phage phiJL001
YP_223937.1	2
YP_223938.1	2
YP_223952.1	4
YP_223983.1	2
YP_223986.1	1
YP_224012.1	1
YP_224014.1	1
>NC_010191	Ostreococcus tauri virus OtV5
YP_001648088.1	15
YP_001648090.1	17
YP_001648107.1	11
YP_001648114.2	2
YP_001648115.1	1
YP_001648120.1	4
YP_001648139.2	2
YP_001648175.1	1
YP_001648188.2	1
YP_001648221.1	1
YP_001648223.1	1
YP_001648226.2	1
YP_001648230.2	19
YP_001648247.2	1
YP_001648253.2	2
YP_001648268.1	6
YP_001648288.2	1
YP_001648307.1	2
