NC_011165|Pseudomonas phage LBL3|
YP_009009678.1|0|
YP_009009679.1|0|
YP_009009680.1|0|
YP_009009681.1|0|
YP_009009682.1|0|
YP_009009683.1|0|
YP_009009684.1|2|
YP_009009685.1|0|
YP_009009686.1|0|
YP_009009687.1|0|
YP_009009688.1|0|
YP_009009689.1|0|
YP_009009690.1|0|
YP_009009691.1|0|
YP_009009692.1|0|
YP_009009693.1|0|
YP_009009694.1|0|
YP_009009695.1|0|
YP_009009696.1|0|
YP_009009697.1|0|
YP_009009698.1|0|
YP_009009699.1|0|
YP_009009700.1|0|
YP_009009701.1|0|
YP_009009702.1|0|
YP_009009703.1|0|
YP_009009704.1|0|
YP_009009705.1|0|
YP_009009706.1|0|
YP_009009707.1|0|
YP_009009708.1|0|
YP_009009709.1|0|
YP_009009710.1|0|
YP_009009711.1|0|
YP_009009712.1|0|
YP_009009713.1|0|
YP_009009714.1|0|
YP_009009715.1|0|
YP_009009716.1|0|
YP_009009717.1|0|
YP_009009718.1|0|
YP_009009719.1|0|
*
NC_021062|Pseudomonas phage Phi-S1|
YP_007869878.1|0|
YP_007869879.1|0|
YP_007869880.1|0|
YP_007869881.1|0|
YP_007869882.1|0|
YP_007869883.1|0|
YP_007869884.1|0|
YP_007869885.1|0|
YP_007869886.1|0|
YP_007869887.1|1|
YP_007869888.1|0|
YP_007869889.1|0|
YP_007869890.1|0|
YP_007869891.1|0|
YP_007869892.1|0|
YP_007869893.1|0|
YP_007869894.1|0|
YP_007869895.1|0|
YP_007869896.1|0|
YP_007869897.1|0|
YP_007869898.1|0|
YP_007869899.1|0|
YP_007869900.1|0|
YP_007869901.1|0|
YP_007869902.1|1|
YP_007869903.1|0|
YP_007869904.1|0|
YP_007869905.1|0|
YP_007869906.1|0|
YP_007869907.1|0|
YP_007869908.1|0|
YP_007869909.1|0|
YP_007869910.1|0|
YP_007869911.1|0|
YP_007869912.1|0|
YP_007869913.1|0|
YP_007869914.1|1|
YP_007869915.1|0|
YP_007869916.1|0|
YP_007869917.1|0|
YP_007869918.1|1|
YP_007869919.1|0|
YP_007869920.1|0|
YP_007869921.1|0|
YP_007869922.1|0|
YP_007869923.1|2|
YP_007869924.1|0|
*
NC_003391|Camelpox virus|
NP_570391.1|0|
NP_570392.1|0|
NP_570393.1|0|
NP_570394.1|0|
NP_570395.1|0|
NP_570396.1|1|
NP_570397.1|0|
NP_570398.1|0|
NP_570399.1|0|
NP_570400.1|0|
NP_570401.1|0|
NP_570402.1|0|
NP_570403.1|0|
NP_570404.1|0|
NP_570405.1|0|
NP_570406.1|0|
NP_570407.1|0|
NP_570408.1|0|
NP_570409.1|0|
NP_570410.1|0|
NP_570411.1|0|
NP_570412.1|0|
NP_570413.1|0|
NP_570414.1|0|
NP_570415.1|0|
NP_570416.1|0|
NP_570417.1|0|
NP_570418.1|0|
NP_570419.1|0|
NP_570420.1|0|
NP_570421.1|0|
NP_570422.1|0|
NP_570423.1|0|
NP_570424.1|0|
NP_570425.1|0|
NP_570426.1|0|
NP_570427.1|1|
NP_570428.1|0|
NP_570429.1|0|
NP_570430.1|0|
NP_570431.1|0|
NP_570432.1|0|
NP_570433.1|0|
NP_570434.1|0|
NP_570435.1|0|
NP_570436.1|0|
NP_570437.1|0|
NP_570438.1|0|
NP_570439.1|0|
NP_570440.1|0|
NP_570441.1|0|
NP_570442.1|0|
NP_570443.1|0|
NP_570444.1|0|
NP_570445.1|0|
NP_570446.1|0|
NP_570447.1|0|
NP_570448.1|0|
NP_570449.1|0|
NP_570450.1|0|
NP_570451.1|0|
NP_570452.1|0|
NP_570453.1|0|
NP_570454.1|0|
NP_570455.1|0|
NP_570456.1|0|
NP_570457.1|0|
NP_570458.1|0|
NP_570459.1|0|
NP_570460.1|0|
NP_570461.1|11|
NP_570462.1|0|
NP_570463.1|0|
NP_570464.1|0|
NP_570465.1|0|
NP_570466.1|0|
NP_570467.1|0|
NP_570468.1|0|
NP_570469.1|0|
NP_570470.1|0|
NP_570471.1|0|
NP_570472.1|0|
NP_570473.1|0|
NP_570474.1|0|
NP_570475.1|0|
NP_570476.1|0|
NP_570477.1|0|
NP_570478.1|0|
NP_570479.1|0|
NP_570480.1|0|
NP_570481.1|0|
NP_570482.1|0|
NP_570483.1|0|
NP_570484.1|0|
NP_570485.1|0|
NP_570486.1|0|
NP_570487.1|0|
NP_570488.1|0|
NP_570489.1|0|
NP_570490.1|0|
NP_570491.1|0|
NP_570492.1|0|
NP_570493.1|0|
NP_570494.1|0|
NP_570495.1|0|
NP_570496.1|0|
NP_570497.1|0|
NP_570498.1|0|
NP_570499.1|0|
NP_570500.1|0|
NP_570501.1|0|
NP_570502.1|0|
NP_570503.1|0|
NP_570504.1|0|
NP_570505.1|0|
NP_570506.1|0|
NP_570507.1|0|
NP_570508.1|0|
NP_570509.1|0|
NP_570510.1|0|
NP_570511.1|0|
NP_570512.1|0|
NP_570513.1|0|
NP_570514.1|0|
NP_570515.1|0|
NP_570516.1|0|
NP_570517.1|0|
NP_570518.1|0|
NP_570519.1|0|
NP_570520.1|0|
NP_570521.1|0|
NP_570522.1|0|
NP_570523.1|0|
NP_570524.1|0|
NP_570525.1|0|
NP_570526.1|0|
NP_570527.1|0|
NP_570528.1|0|
NP_570529.1|0|
NP_570530.1|0|
NP_570531.1|0|
NP_570532.1|0|
NP_570533.1|0|
NP_570534.1|0|
NP_570535.1|0|
NP_570536.1|0|
NP_570537.1|0|
NP_570538.1|0|
NP_570539.1|0|
NP_570540.1|0|
NP_570541.1|0|
NP_570542.1|0|
NP_570543.1|0|
NP_570544.1|0|
NP_570545.1|0|
NP_570546.1|0|
NP_570547.1|0|
NP_570548.1|0|
NP_570549.1|0|
NP_570550.1|0|
NP_570551.1|0|
NP_570552.1|0|
NP_570553.1|0|
NP_570554.1|0|
NP_570555.1|0|
NP_570556.1|0|
NP_570557.1|0|
NP_570558.1|0|
NP_570559.1|0|
NP_570560.1|0|
NP_570561.1|0|
NP_570562.1|0|
NP_570563.1|0|
NP_570564.1|0|
NP_570565.1|0|
NP_570566.1|0|
NP_570567.1|0|
NP_570568.1|0|
NP_570569.1|0|
NP_570570.1|0|
NP_570571.1|0|
NP_570572.1|0|
NP_570573.1|0|
NP_570574.1|0|
NP_570575.1|0|
NP_570576.1|0|
NP_570577.1|0|
NP_570578.1|0|
NP_570579.1|0|
NP_570580.1|0|
NP_570581.1|0|
NP_570582.1|0|
NP_570583.1|0|
NP_570584.1|0|
NP_570585.1|0|
NP_570586.1|0|
NP_570587.1|0|
NP_570588.1|0|
NP_570589.1|0|
NP_570590.1|0|
NP_570591.1|0|
NP_570592.1|0|
NP_570593.1|0|
NP_570594.1|0|
NP_570595.1|0|
NP_570596.1|0|
NP_570597.1|0|
NP_570598.1|0|
NP_570599.1|0|
NP_570600.1|0|
NP_570601.1|0|
*
NC_019515|Bacillus phage BCD7|
YP_007005852.1|0|
YP_007005853.1|0|
YP_007005854.1|0|
YP_007005855.1|0|
YP_007005856.1|0|
YP_007005857.1|0|
YP_007005858.1|0|
YP_007005859.1|0|
YP_007005860.1|0|
YP_007005861.1|0|
YP_007005862.1|0|
YP_007005863.1|0|
YP_007005864.1|0|
YP_007005865.1|0|
YP_007005866.1|0|
YP_007005867.1|0|
YP_007005868.1|0|
YP_007005869.1|0|
YP_007005870.1|0|
YP_007005871.1|0|
YP_007005872.1|0|
YP_007005873.1|4|
YP_007005874.1|0|
YP_007005875.1|0|
YP_007005876.1|0|
YP_007005877.1|0|
YP_007005878.1|0|
YP_007005879.1|0|
YP_007005880.1|0|
YP_007005881.1|0|
YP_007005882.1|0|
YP_007005883.1|0|
YP_007005884.1|0|
YP_007005885.1|0|
YP_007005886.1|0|
YP_007005887.1|0|
YP_007005888.1|0|
YP_007005889.1|0|
YP_007005890.1|0|
YP_007005891.1|0|
YP_007005892.1|0|
YP_007005893.1|0|
YP_007005894.1|0|
YP_007005895.1|0|
YP_007005896.1|0|
YP_007005897.1|0|
YP_007005898.1|0|
YP_007005899.1|2|
YP_007005900.1|0|
YP_007005901.1|0|
YP_007005902.1|0|
YP_007005903.1|0|
YP_007005904.1|7|
YP_007005905.1|0|
YP_007005906.1|0|
YP_007005907.1|0|
YP_007005908.1|0|
YP_007005909.1|0|
YP_007005910.1|0|
YP_007005911.1|0|
YP_007005912.1|0|
YP_007005913.1|0|
YP_007005914.1|0|
YP_007005915.1|0|
YP_007005916.1|0|
YP_007005917.1|0|
YP_007005918.1|0|
YP_007005919.1|0|
YP_007005920.1|0|
YP_007005921.1|0|
YP_007005922.1|0|
YP_007005923.1|0|
YP_007005924.1|0|
YP_007005925.1|0|
YP_007005926.1|0|
YP_007005927.1|0|
YP_007005928.1|0|
YP_007005929.1|0|
YP_007005930.1|0|
YP_007005931.1|0|
YP_007005932.1|0|
YP_007005933.1|0|
YP_007005934.1|0|
YP_007005935.1|0|
YP_007005936.1|0|
YP_007005937.1|0|
YP_007005938.1|0|
YP_007005939.1|0|
YP_007005940.1|0|
YP_007005941.1|0|
YP_007005942.1|0|
YP_007005943.1|0|
YP_007005944.1|0|
YP_007005945.1|0|
YP_007005946.1|0|
YP_007005947.1|0|
YP_007005948.1|0|
YP_007005949.1|0|
YP_007005950.1|0|
YP_007005951.1|0|
YP_007005952.1|0|
YP_007005953.1|0|
YP_007005954.1|0|
YP_007005955.1|0|
YP_007005956.1|0|
YP_007005957.1|0|
YP_007005958.1|0|
YP_007005959.1|0|
YP_007005960.1|0|
YP_007005961.1|0|
YP_007005962.1|5|
YP_007005963.1|0|
YP_007005964.1|0|
YP_007005965.1|8|
YP_007005966.1|0|
YP_007005967.1|0|
YP_007005968.1|0|
YP_007005969.1|0|
YP_007005970.1|0|
YP_007005971.1|0|
YP_007005972.1|0|
YP_007005973.1|0|
YP_007005974.1|0|
YP_007005975.1|0|
YP_007005976.1|0|
YP_007005977.1|0|
YP_007005978.1|0|
YP_007005979.1|0|
YP_007005980.1|0|
YP_007005981.1|0|
YP_007005982.1|0|
YP_007005983.1|0|
YP_007005984.1|0|
YP_007005985.1|0|
YP_007005986.1|0|
YP_007005987.1|0|
YP_007005988.1|0|
YP_007005989.1|0|
YP_007005990.1|0|
YP_007005991.1|0|
*
NC_022918|Staphylococcus phage S25-4|
YP_008853949.1|0|
YP_008853950.1|0|
YP_008853951.1|0|
YP_008853952.1|0|
YP_008853953.1|0|
YP_008853954.1|0|
YP_008853955.1|0|
YP_008853956.1|0|
YP_008853957.1|0|
YP_008853958.1|0|
YP_008853959.1|0|
YP_008853960.1|0|
YP_008853961.1|0|
YP_008853962.1|0|
YP_008853963.1|0|
YP_008853964.1|0|
YP_008853965.1|0|
YP_008853966.1|0|
YP_008853967.1|0|
YP_008853968.1|0|
YP_008853969.1|0|
YP_008853970.1|0|
YP_008853971.1|0|
YP_008853972.1|0|
YP_008853973.1|0|
YP_008853974.1|0|
YP_008853975.1|0|
YP_008853976.1|0|
YP_008853977.1|0|
YP_008853978.1|0|
YP_008853979.1|0|
YP_008853980.1|0|
YP_008853981.1|0|
YP_008853982.1|0|
YP_008853983.1|0|
YP_008853984.1|0|
YP_008853985.1|0|
YP_008853986.1|0|
YP_008853987.1|0|
YP_008853988.1|0|
YP_008853989.1|0|
YP_008853990.1|0|
YP_008853991.1|0|
YP_008853992.1|0|
YP_008853993.1|0|
YP_008853994.1|0|
YP_008853995.1|0|
YP_008853996.1|0|
YP_008853997.1|0|
YP_008853998.1|0|
YP_008853999.1|0|
YP_008854000.1|0|
YP_008854001.1|0|
YP_008854002.1|0|
YP_008854003.1|1|
YP_008854004.1|0|
YP_008854005.1|0|
YP_008854006.1|0|
YP_008854007.1|0|
YP_008854008.1|0|
YP_008854009.1|0|
YP_008854010.1|0|
YP_008854011.1|0|
YP_008854012.1|0|
YP_008854013.1|0|
YP_008854014.1|0|
YP_008854015.1|0|
YP_008854016.1|0|
YP_008854017.1|0|
YP_008854018.1|0|
YP_008854019.1|0|
YP_008854020.1|0|
YP_008854021.1|0|
YP_008854022.1|0|
YP_008854023.1|0|
YP_008854024.1|0|
YP_008854025.1|0|
YP_008854026.1|0|
YP_008854027.1|0|
YP_008854028.1|0|
YP_008854029.1|0|
YP_008854030.1|0|
YP_008854031.1|0|
YP_008854032.1|0|
YP_008854033.1|0|
YP_008854034.1|0|
YP_008854035.1|0|
YP_008854036.1|0|
YP_008854037.1|0|
YP_008854038.1|0|
YP_008854039.1|0|
YP_008854040.1|0|
YP_008854041.1|0|
YP_008854042.1|0|
YP_008854043.1|0|
YP_008854044.1|0|
YP_008854045.1|0|
YP_008854046.1|0|
YP_008854047.1|0|
YP_008854048.1|0|
YP_008854049.1|0|
YP_008854050.1|0|
YP_008854051.1|0|
YP_008854052.1|0|
YP_008854053.1|0|
YP_008854054.1|0|
YP_008854055.1|0|
YP_008854056.1|0|
YP_008854057.1|0|
YP_008854058.1|0|
YP_008854059.1|0|
YP_008854060.1|0|
YP_008854061.1|0|
YP_008854062.1|0|
YP_008854063.1|0|
YP_008854064.1|2|
YP_008854065.1|0|
YP_008854066.1|0|
YP_008854067.1|0|
YP_008854068.1|0|
YP_008854069.1|0|
YP_008854070.1|0|
YP_008854071.1|0|
YP_008854072.1|0|
YP_008854073.1|0|
YP_008854074.1|0|
YP_008854075.1|0|
YP_008854076.1|0|
YP_008854077.1|0|
YP_008854078.1|0|
YP_008854079.1|0|
YP_008854080.1|0|
YP_008854081.1|0|
YP_008854082.1|0|
YP_008854083.1|0|
YP_008854084.1|0|
YP_008854085.1|0|
YP_008854086.1|0|
YP_008854087.1|0|
YP_008854088.1|0|
YP_008854089.1|0|
YP_008854090.1|0|
YP_008854091.1|0|
YP_008854092.1|0|
YP_008854093.1|0|
YP_008854094.1|6|
YP_008854095.1|0|
YP_008854096.1|0|
YP_008854097.1|0|
YP_008854098.1|0|
YP_008854099.1|0|
YP_008854100.1|0|
YP_008854101.1|0|
YP_008854102.1|0|
YP_008854103.1|0|
YP_008854104.1|0|
YP_008854105.1|0|
YP_008854106.1|0|
YP_008854107.1|0|
YP_008854108.1|0|
YP_008854109.1|0|
YP_008854110.1|0|
YP_008854111.1|0|
YP_008854112.1|0|
YP_008854113.1|0|
YP_008854114.1|0|
YP_008854115.1|0|
YP_008854116.1|0|
YP_008854117.1|0|
YP_008854118.1|0|
YP_008854119.1|0|
YP_008854120.1|0|
YP_008854121.1|0|
YP_008854122.1|0|
YP_008854123.1|0|
YP_008854124.1|0|
YP_008854125.1|0|
YP_008854126.1|0|
YP_008854127.1|0|
YP_008854128.1|0|
YP_008854129.1|0|
YP_008854130.1|0|
YP_008854131.1|0|
YP_008854132.1|0|
*
NC_022330|Mycobacterium phage Quink|
YP_008531077.1|0|
YP_008531078.1|0|
YP_008531079.1|0|
YP_008531080.1|0|
YP_008531081.1|0|
YP_008531082.1|0|
YP_008531083.1|0|
YP_008531084.1|0|
YP_008531085.1|0|
YP_008531086.1|0|
YP_008531087.1|0|
YP_008531088.1|0|
YP_008531089.1|0|
YP_008531090.1|0|
YP_008531091.1|0|
YP_008531092.1|0|
YP_008531093.1|0|
YP_008531094.1|0|
YP_008531095.1|0|
YP_008531096.1|0|
YP_008531097.1|0|
YP_008531098.1|0|
YP_008531099.1|0|
YP_008531100.1|0|
YP_008531101.1|0|
YP_008531102.1|0|
YP_008531103.1|0|
YP_008531104.1|1|
YP_008531105.1|0|
YP_008531106.1|0|
YP_008531107.1|0|
YP_008531108.1|0|
YP_008531109.1|0|
YP_008531110.1|0|
YP_008531111.1|0|
YP_008531112.1|0|
YP_008531113.1|0|
YP_008531114.1|0|
YP_008531115.1|0|
YP_008531116.1|0|
YP_008531117.1|0|
YP_008531118.1|0|
YP_008531119.1|0|
YP_008531120.1|0|
YP_008531121.1|0|
YP_008531122.1|0|
YP_008531123.1|0|
YP_008531124.1|0|
YP_008531125.1|0|
YP_008531126.1|0|
YP_008531127.1|0|
YP_008531128.1|0|
YP_008531129.1|0|
YP_008531130.1|0|
YP_008531131.1|0|
YP_008531132.1|0|
YP_008531133.1|0|
YP_008531134.1|0|
YP_008531135.1|0|
YP_008531136.1|0|
YP_008531137.1|0|
YP_008531138.1|0|
YP_008531139.1|0|
YP_008531140.1|0|
YP_008531141.1|0|
YP_008531142.1|0|
YP_008531143.1|0|
YP_008531144.1|0|
YP_008531145.1|0|
YP_008531146.1|0|
YP_008531147.1|0|
YP_008531148.1|0|
YP_008531149.1|0|
YP_008531150.1|0|
YP_008531151.1|0|
YP_008531152.1|0|
YP_008531153.1|0|
YP_008531154.1|0|
YP_008531155.1|0|
YP_008531156.1|0|
YP_008531157.1|0|
YP_008531158.1|0|
YP_008531159.1|0|
YP_008531160.1|1|
YP_008531161.1|0|
YP_008531162.1|0|
YP_008531163.1|0|
YP_008531164.1|0|
YP_008531165.1|0|
YP_008531166.1|0|
YP_008531167.1|0|
YP_008531168.1|0|
YP_008531169.1|0|
YP_008531170.1|0|
YP_008531171.1|0|
YP_008531172.1|0|
YP_008531173.1|0|
YP_008531174.1|0|
YP_008531175.1|0|
YP_008531176.1|0|
YP_008531177.1|0|
YP_008531178.1|4|
YP_008531179.1|1|
YP_008531180.1|6|
YP_008531181.1|0|
YP_008531182.1|0|
YP_008531183.1|0|
YP_008531184.1|0|
YP_008531185.1|0|
YP_008531186.1|0|
YP_008531187.1|0|
YP_008531188.1|0|
YP_008531189.1|0|
YP_008531190.1|1|
YP_008531191.1|0|
YP_008531192.1|15|
YP_008531193.1|0|
YP_008531194.1|0|
YP_008531195.1|0|
YP_008531196.1|0|
YP_008531197.1|0|
YP_008531198.1|0|
YP_008531199.1|0|
YP_008531200.1|0|
YP_008531201.1|0|
YP_008531202.1|0|
YP_008531203.1|0|
YP_008531204.1|0|
YP_008531205.1|0|
YP_008531206.1|0|
YP_008531207.1|0|
YP_008531208.1|0|
YP_008531209.1|0|
YP_008531210.1|0|
YP_008531211.1|0|
YP_008531212.1|0|
YP_008531213.1|0|
YP_008531214.1|0|
YP_008531215.1|0|
YP_008531216.1|0|
YP_008531217.1|0|
YP_008531218.1|0|
YP_008531219.1|0|
YP_008531220.1|0|
YP_008531221.1|0|
YP_008531222.1|0|
YP_008531223.1|0|
YP_008531224.1|0|
YP_008531225.1|0|
YP_008531226.1|0|
YP_008531227.1|0|
*
NC_009542|Aeromonas phage phiO18P|
YP_001285625.1|1|
YP_001285626.1|0|
YP_001285627.1|0|
YP_001285628.1|0|
YP_001285629.1|0|
YP_001285630.1|0|
YP_001285631.1|0|
YP_001285632.1|0|
YP_001285633.1|0|
YP_001285634.1|0|
YP_001285635.1|0|
YP_001285636.1|0|
YP_001285637.1|0|
YP_001285638.1|0|
YP_001285639.1|0|
YP_001285640.1|0|
YP_001285641.1|0|
YP_001285642.1|0|
YP_001285643.1|0|
YP_001285644.1|0|
YP_001285645.1|2|
YP_001285646.1|0|
YP_001285647.1|0|
YP_001285648.1|0|
YP_001285649.1|0|
YP_001285650.1|0|
YP_001285651.1|0|
YP_001285652.1|0|
YP_001285653.1|0|
YP_001285654.1|1|
YP_001285655.1|0|
YP_001285656.1|0|
YP_001285657.1|0|
YP_001285658.1|0|
YP_001285659.1|0|
YP_001285660.1|0|
YP_001285661.1|0|
YP_001285662.1|0|
YP_001285663.1|0|
YP_001285664.1|0|
YP_001285665.2|0|
YP_001285667.1|0|
YP_001285668.1|0|
YP_001285669.1|0|
YP_001285670.1|0|
*
NC_020078|Cronobacter phage vB_CskP_GAP227|
YP_007348320.1|0|
YP_007348321.1|0|
YP_007348322.1|0|
YP_007348323.1|0|
YP_007348324.1|0|
YP_007348325.1|0|
YP_007348326.1|0|
YP_007348327.1|0|
YP_007348328.1|0|
YP_007348329.1|0|
YP_007348330.1|0|
YP_007348331.1|0|
YP_007348332.1|0|
YP_007348333.1|0|
YP_007348334.1|0|
YP_007348335.1|0|
YP_007348336.1|0|
YP_007348337.1|0|
YP_007348338.1|0|
YP_007348339.1|0|
YP_007348340.1|0|
YP_007348341.1|0|
YP_007348342.1|0|
YP_007348343.1|0|
YP_007348344.1|1|
YP_007348345.1|0|
YP_007348346.1|0|
YP_007348347.1|0|
YP_007348348.1|0|
YP_007348349.1|0|
YP_007348350.1|0|
YP_007348351.1|0|
YP_007348352.1|0|
YP_007348353.1|0|
YP_007348354.1|0|
YP_007348355.1|0|
YP_007348356.1|0|
YP_007348357.1|1|
YP_007348358.1|0|
YP_007348359.1|0|
YP_007348360.1|0|
YP_007348361.1|0|
YP_007348362.1|0|
YP_007348363.1|0|
YP_007348364.1|1|
YP_007348365.1|0|
YP_007348366.1|0|
YP_007348367.1|0|
YP_007348368.1|0|
*
NC_019491|Cyprinid herpesvirus 1|
YP_007003679.1|0|
YP_007003680.1|0|
YP_007003681.1|0|
YP_007003682.1|0|
YP_007003683.1|0|
YP_007003684.1|0|
YP_007003685.1|0|
YP_007003686.1|0|
YP_007003687.1|0|
YP_007003688.1|0|
YP_007003689.1|0|
YP_007003690.1|0|
YP_007003691.1|0|
YP_007003692.1|0|
YP_007003693.1|0|
YP_007003694.1|0|
YP_007003695.1|0|
YP_007003696.1|0|
YP_007003697.1|0|
YP_007003698.1|0|
YP_007003699.1|0|
YP_007003700.1|0|
YP_007003701.1|0|
YP_007003702.1|0|
YP_007003703.1|0|
YP_007003704.1|0|
YP_007003705.1|0|
YP_007003706.1|0|
YP_007003707.1|0|
YP_007003708.1|0|
YP_007003709.1|0|
YP_007003710.1|0|
YP_007003711.1|0|
YP_007003712.1|0|
YP_007003713.1|0|
YP_007003714.1|0|
YP_007003715.1|0|
YP_007003716.1|0|
YP_007003717.1|0|
YP_007003718.1|0|
YP_007003719.1|0|
YP_007003720.1|0|
YP_007003721.1|0|
YP_007003722.1|0|
YP_007003723.1|0|
YP_007003724.1|0|
YP_007003725.1|0|
YP_007003726.1|0|
YP_007003727.1|0|
YP_007003728.1|0|
YP_007003729.1|0|
YP_007003730.1|0|
YP_007003731.1|0|
YP_007003732.1|0|
YP_007003733.1|0|
YP_007003734.1|0|
YP_007003735.1|0|
YP_007003736.1|0|
YP_007003737.1|0|
YP_007003738.1|0|
YP_007003739.1|0|
YP_007003740.1|0|
YP_007003741.1|0|
YP_007003742.1|0|
YP_007003743.1|0|
YP_007003744.1|0|
YP_007003745.1|0|
YP_007003746.1|0|
YP_007003747.1|0|
YP_007003748.1|0|
YP_007003749.1|0|
YP_007003750.1|0|
YP_007003751.1|0|
YP_007003752.1|0|
YP_007003753.1|0|
YP_007003754.1|0|
YP_007003755.1|0|
YP_007003756.1|0|
YP_007003757.1|0|
YP_007003758.1|0|
YP_007003759.1|0|
YP_007003760.1|0|
YP_007003761.1|0|
YP_007003762.1|0|
YP_007003763.1|0|
YP_007003764.1|0|
YP_007003765.1|0|
YP_007003766.1|0|
YP_007003767.1|0|
YP_007003768.1|0|
YP_007003769.1|0|
YP_007003770.1|0|
YP_007003771.1|0|
YP_007003772.1|0|
YP_007003773.1|0|
YP_007003774.1|0|
YP_007003775.1|0|
YP_007003776.1|0|
YP_007003777.1|0|
YP_007003778.1|1|
YP_007003779.1|0|
YP_007003780.1|0|
YP_007003781.1|0|
YP_007003782.1|0|
YP_007003783.1|0|
YP_007003784.1|0|
YP_007003785.1|0|
YP_007003786.1|0|
YP_007003787.1|0|
YP_007003788.1|0|
YP_007003789.1|0|
YP_007003790.1|0|
YP_007003791.1|0|
YP_007003792.1|0|
YP_007003793.1|0|
YP_007003794.1|14|
YP_007003795.1|0|
YP_007003796.1|0|
YP_007003797.1|0|
YP_007003798.1|0|
YP_007003799.1|0|
YP_007003800.1|0|
YP_007003801.1|0|
YP_007003802.1|0|
YP_007003803.1|0|
YP_007003804.1|0|
YP_007003805.1|0|
YP_007003806.1|0|
YP_007003807.1|0|
YP_007003808.1|0|
YP_007003809.1|0|
YP_007003810.1|0|
YP_007003811.1|0|
YP_007003812.1|0|
YP_007003813.1|0|
YP_007003814.1|0|
YP_007003815.1|0|
YP_007003816.1|0|
YP_007003817.1|0|
YP_007003818.1|0|
YP_007003819.1|0|
YP_007003820.1|0|
YP_007003821.1|0|
*
NC_001598|Beet yellows virus|
NP_041870.2|0|
NP_041871.1|0|
NP_041872.1|2|
NP_041873.1|0|
NP_041874.1|0|
NP_041875.1|0|
NP_041876.1|0|
NP_041877.1|0|
*
NC_022324|Mycobacterium phage Sarfire|
YP_008530466.1|0|
YP_008530467.1|0|
YP_008530468.1|0|
YP_008530469.1|0|
YP_008530470.1|0|
YP_008530471.1|0|
YP_008530472.1|0|
YP_008530473.1|0|
YP_008530474.1|0|
YP_008530475.1|0|
YP_008530476.1|0|
YP_008530477.1|0|
YP_008530478.1|0|
YP_008530479.1|0|
YP_008530480.1|0|
YP_008530481.1|0|
YP_008530482.1|0|
YP_008530483.1|0|
YP_008530484.1|0|
YP_008530485.1|0|
YP_008530486.1|0|
YP_008530487.1|0|
YP_008530488.1|0|
YP_008530489.1|0|
YP_008530490.1|0|
YP_008530491.1|0|
YP_008530492.1|0|
YP_008530493.1|0|
YP_008530494.1|0|
YP_008530495.1|0|
YP_008530496.1|0|
YP_008530497.1|0|
YP_008530498.1|0|
YP_008530499.1|0|
YP_008530500.1|0|
YP_008530501.1|0|
YP_008530502.1|0|
YP_008530503.1|0|
YP_008530504.1|0|
YP_008530505.1|0|
YP_008530506.1|0|
YP_008530507.1|0|
YP_008530508.1|2|
YP_008530509.1|0|
YP_008530510.1|0|
YP_008530511.1|0|
YP_008530512.1|0|
YP_008530513.1|0|
YP_008530514.1|1|
YP_008530515.1|0|
YP_008530516.1|0|
YP_008530517.1|0|
YP_008530518.1|0|
YP_008530519.1|0|
YP_008530520.1|0|
YP_008530521.1|0|
YP_008530522.1|0|
YP_008530523.1|0|
YP_008530524.1|0|
YP_008530525.1|0|
YP_008530526.1|0|
YP_008530527.1|1|
YP_008530528.1|0|
YP_008530529.1|0|
YP_008530530.1|0|
YP_008530531.1|0|
YP_008530532.1|0|
YP_008530533.1|0|
YP_008530534.1|0|
YP_008530535.1|0|
YP_008530536.1|0|
YP_008530537.1|0|
YP_008530538.1|0|
YP_008530539.1|0|
YP_008530540.1|0|
YP_008530541.1|0|
YP_008530542.1|0|
YP_008530543.1|0|
YP_008530544.1|0|
YP_008530545.1|0|
YP_008530546.1|0|
YP_008530547.1|0|
YP_008530548.1|0|
YP_008530549.1|0|
YP_008530550.1|0|
YP_008530551.1|0|
YP_008530552.1|0|
YP_008530553.1|0|
YP_008530554.1|0|
YP_008530555.1|0|
YP_008530556.1|0|
YP_008530557.1|0|
YP_008530558.1|0|
YP_008530559.1|0|
YP_008530560.1|0|
YP_008530561.1|0|
YP_008530562.1|0|
YP_008530563.1|0|
YP_008530564.1|0|
*
NC_022969|Mycobacterium phage PhatBacter|
YP_008857488.1|0|
YP_008857489.1|0|
YP_008857490.1|0|
YP_008857491.1|0|
YP_008857492.1|0|
YP_008857493.1|0|
YP_008857494.1|0|
YP_008857495.1|1|
YP_008857496.1|0|
YP_008857497.1|0|
YP_008857498.1|0|
YP_008857499.1|0|
YP_008857500.1|0|
YP_008857501.1|0|
YP_008857502.1|0|
YP_008857503.1|0|
YP_008857504.1|0|
YP_008857505.1|0|
YP_008857506.1|0|
YP_008857507.1|0|
YP_008857508.1|0|
YP_008857509.1|0|
YP_008857510.1|0|
YP_008857511.1|0|
YP_008857512.1|0|
YP_008857513.1|0|
YP_008857514.1|1|
YP_008857515.1|0|
YP_008857516.1|0|
YP_008857517.1|0|
YP_008857518.1|0|
YP_008857519.1|0|
YP_008857520.1|0|
YP_008857521.1|0|
YP_008857522.1|0|
YP_008857523.1|0|
YP_008857524.1|0|
YP_008857525.1|0|
YP_008857526.1|0|
YP_008857527.1|0|
YP_008857528.1|0|
YP_008857529.1|0|
YP_008857530.1|0|
